basari_sirasi,ayt_edebiyat,ayt_tarih1,ayt_cografya1,ayt_tarih2,ayt_cografya2,ayt_felsefe,ayt_din_kulturu
1318011.0,4.5,0,2.0,0,0,0,0
1111837.0,7.8,0,1.1,0,0,0,0
724097.0,10.2,0,3.5,0,0,0,0
1089821.0,4.9,0,2.3,0,0,0,0
1112092.0,6.6,0,1.3,0,0,0,0
1128474.0,6.3,0,4.2,0,0,0,0
1334135.0,4.7,0,2.4,0,0,0,0
1113469.0,6.2,0,1.3,0,0,0,0
986517.0,6.3,0,3.4,0,0,0,0
1114487.0,5.8,0,2.4,0,0,0,0
1113662.0,7.3,0,1.3,0,0,0,0
875342.0,9.1,0,4.0,0,0,0,0
1091178.0,6.1,0,2.9,0,0,0,0
1113951.0,7.2,0,1.6,0,0,0,0
1071057.0,8.0,0,3.8,0,0,0,0
1168605.0,5.1,0,2.4,0,0,0,0
1114630.0,6.1,0,1.3,0,0,0,0
1052628.0,6.6,0,4.2,0,0,0,0
1119840.0,4.9,0,2.2,0,0,0,0
1114856.0,6.6,0,1.6,0,0,0,0
1112573.0,6.8,0,3.5,0,0,0,0
1048076.0,5.1,0,2.6,0,0,0,0
1114897.0,6.7,0,1.2,0,0,0,0
857824.0,8.2,0,3.6,0,0,0,0
1067172.0,6.0,0,2.3,0,0,0,0
1115607.0,6.2,0,1.3,0,0,0,0
1161166.0,6.4,0,3.6,0,0,0,0
1126903.0,5.1,0,2.2,0,0,0,0
1116190.0,6.4,0,1.5,0,0,0,0
900007.0,8.3,0,3.6,0,0,0,0
921875.0,5.3,0,2.7,0,0,0,0
1116210.0,6.1,0,1.3,0,0,0,0
867473.0,7.2,0,3.6,0,0,0,0
1050766.0,6.2,0,2.4,0,0,0,0
1228769.0,5.0,0,2.3,0,0,0,0
1117448.0,6.7,0,1.0,0,0,0,0
976894.0,7.0,0,3.6,0,0,0,0
1167174.0,5.5,0,2.3,0,0,0,0
1118264.0,7.5,0,1.5,0,0,0,0
687526.0,9.0,0,4.1,0,0,0,0
1008286.0,7.2,0,2.5,0,0,0,0
1118626.0,7.4,0,1.6,0,0,0,0
1128441.0,6.6,0,3.2,0,0,0,0
1276270.0,6.0,0,2.6,0,0,0,0
1119677.0,6.2,0,1.4,0,0,0,0
1014208.0,8.3,0,4.4,0,0,0,0
1175015.0,6.0,0,2.3,0,0,0,0
1120000.0,7.9,0,1.5,0,0,0,0
1158084.0,7.4,0,4.2,0,0,0,0
1695063.0,4.0,0,2.1,0,0,0,0
1120353.0,5.1,0,1.3,0,0,0,0
1416681.0,4.2,0,2.5,0,0,0,0
954044.0,4.4,0,3.6,0,0,0,0
1120910.0,4.4,0,0.5,0,0,0,0
1211761.0,6.8,0,2.4,0,0,0,0
1122754.0,4.4,0,2.2,0,0,0,0
1121024.0,6.0,0,0.8,0,0,0,0
1097782.0,7.9,0,3.4,0,0,0,0
1078413.0,6.3,0,2.2,0,0,0,0
1122358.0,6.5,0,1.1,0,0,0,0
1106253.0,5.1,0,2.5,0,0,0,0
1122863.0,6.2,0,1.2,0,0,0,0
1028296.0,6.8,0,3.3,0,0,0,0
775698.0,9.3,0,2.9,0,0,0,0
1123971.0,6.3,0,1.4,0,0,0,0
1206983.0,6.9,0,3.6,0,0,0,0
1138894.0,5.2,0,2.5,0,0,0,0
1124133.0,5.3,0,1.1,0,0,0,0
905621.0,6.7,0,3.7,0,0,0,0
592221.0,12.0,0,3.1,0,0,0,0
1124145.0,9.9,0,1.4,0,0,0,0
522432.0,13.1,0,3.8,0,0,0,0
1369332.0,2.7,0,1.7000000000000002,0,0,0,0
1124943.0,5.8,0,2.2,0,0,0,0
1538583.0,3.5,0,1.4,0,0,0,0
1125596.0,5.5,0,1.1,0,0,0,0
1047774.0,6.0,0,3.0,0,0,0,0
1312368.0,5.1,0,1.8,0,0,0,0
1125741.0,6.3,0,0.7000000000000001,0,0,0,0
1218810.0,5.3,0,2.5,0,0,0,0
1126157.0,6.8,0,1.5,0,0,0,0
1107234.0,7.7,0,3.3,0,0,0,0
1103823.0,5.8,0,2.5,0,0,0,0
1126262.0,7.3,0,0.8,0,0,0,0
1107026.0,7.4,0,3.1,0,0,0,0
966440.0,8.0,0,2.5,0,0,0,0
1126349.0,7.3,0,1.4,0,0,0,0
993152.0,8.8,0,3.6,0,0,0,0
1098274.0,5.4,0,2.3,0,0,0,0
1128380.0,6.2,0,1.5,0,0,0,0
1153926.0,6.2,0,3.1,0,0,0,0
1089665.0,5.0,0,2.3,0,0,0,0
1128920.0,5.5,0,1.2,0,0,0,0
1126207.0,6.3,0,3.5,0,0,0,0
1120136.0,5.1,0,2.4,0,0,0,0
1128965.0,6.1,0,1.1,0,0,0,0
1259651.0,6.3,0,3.8,0,0,0,0
1060382.0,6.5,0,2.4,0,0,0,0
1129147.0,6.8,0,1.1,0,0,0,0
1180905.0,7.0,0,3.6,0,0,0,0
1112506.0,6.1,0,2.7,0,0,0,0
1129523.0,7.9,0,1.7000000000000002,0,0,0,0
1153646.0,7.6,0,3.6,0,0,0,0
1101896.0,7.1,0,2.5,0,0,0,0
1131473.0,7.0,0,1.5,0,0,0,0
1128658.0,6.5,0,3.7,0,0,0,0
897420.0,7.8,0,2.4,0,0,0,0
1132869.0,9.4,0,1.2,0,0,0,0
466188.0,12.7,0,3.5,0,0,0,0
1092638.0,7.2,0,1.4,0,0,0,0
1133363.0,5.5,0,1.7000000000000002,0,0,0,0
1091436.0,5.6,0,4.1,0,0,0,0
1007095.0,6.3,0,2.9,0,0,0,0
1133482.0,6.0,0,1.0,0,0,0,0
1169575.0,6.9,0,3.7,0,0,0,0
1046500.0,6.3,0,2.3,0,0,0,0
1134155.0,6.0,0,1.2,0,0,0,0
1171487.0,7.0,0,3.2,0,0,0,0
1350207.0,4.4,0,2.4,0,0,0,0
1137241.0,6.7,0,0.9,0,0,0,0
1128341.0,7.8,0,1.6,0,0,0,0
1137529.0,6.4,0,1.3,0,0,0,0
1386812.0,4.1,0,4.1,0,0,0,0
778277.0,10.0,0,3.1,0,0,0,0
359153.0,14.5,0,4.2,0,0,0,0
681736.0,10.8,0,3.1,0,0,0,0
1138784.0,8.7,0,1.6,0,0,0,0
463829.0,12.9,0,3.7,0,0,0,0
1081648.0,6.6,0,2.4,0,0,0,0
1139760.0,7.0,0,1.3,0,0,0,0
1224713.0,6.5,0,3.1,0,0,0,0
1076572.0,6.3,0,2.5,0,0,0,0
1140076.0,6.9,0,1.6,0,0,0,0
922944.0,8.9,0,3.4,0,0,0,0
1086573.0,5.4,0,2.3,0,0,0,0
1140180.0,6.8,0,1.2,0,0,0,0
1082433.0,6.5,0,3.5,0,0,0,0
1072232.0,5.0,0,2.6,0,0,0,0
1140670.0,6.4,0,1.4,0,0,0,0
1187788.0,5.5,0,3.5,0,0,0,0
1057534.0,5.8,0,2.3,0,0,0,0
1140894.0,6.3,0,1.1,0,0,0,0
1231318.0,5.9,0,3.5,0,0,0,0
1152401.0,6.8,0,2.3,0,0,0,0
1141296.0,7.6,0,1.6,0,0,0,0
1065107.0,8.5,0,3.6,0,0,0,0
1015768.0,5.1,0,2.9,0,0,0,0
1141509.0,5.6,0,1.7000000000000002,0,0,0,0
1127816.0,5.7,0,2.3,0,0,0,0
1141546.0,6.6,0,1.6,0,0,0,0
1176606.0,7.2,0,3.7,0,0,0,0
1136608.0,5.3,0,2.3,0,0,0,0
1143339.0,5.2,0,1.2,0,0,0,0
763575.0,8.9,0,3.8,0,0,0,0
1308901.0,5.1,0,2.6,0,0,0,0
1143905.0,5.7,0,1.3,0,0,0,0
1344590.0,4.8,0,3.1,0,0,0,0
1259016.0,4.0,0,2.4,0,0,0,0
1147239.0,6.1,0,0.8,0,0,0,0
1025917.0,5.2,0,3.4,0,0,0,0
1148311.0,5.1,0,2.5,0,0,0,0
1148205.0,5.6,0,1.1,0,0,0,0
1149608.0,6.3,0,3.8,0,0,0,0
1617923.0,2.2,0,1.2,0,0,0,0
1148355.0,7.6,0,0.9,0,0,0,0
1234716.0,5.0,0,2.3,0,0,0,0
1150402.0,7.1,0,1.4,0,0,0,0
1197914.0,7.9,0,3.7,0,0,0,0
1141059.0,5.7,0,2.2,0,0,0,0
1150777.0,6.9,0,1.4,0,0,0,0
1055404.0,5.8,0,2.4,0,0,0,0
1150943.0,7.1,0,1.7000000000000002,0,0,0,0
1189244.0,6.9,0,3.0,0,0,0,0
1111586.0,5.6,0,2.5,0,0,0,0
1152497.0,6.7,0,0.9,0,0,0,0
1176875.0,7.5,0,3.3,0,0,0,0
1079975.0,5.1,0,2.3,0,0,0,0
1152557.0,6.1,0,1.4,0,0,0,0
1337977.0,5.9,0,3.5,0,0,0,0
1666321.0,1.9,0,1.6,0,0,0,0
1152778.0,5.7,0,2.3,0,0,0,0
1236029.0,7.4,0,4.9,0,0,0,0
1077369.0,5.0,0,2.6,0,0,0,0
1154792.0,5.1,0,1.7000000000000002,0,0,0,0
1304776.0,7.0,0,2.7,0,0,0,0
1119591.0,5.5,0,2.5,0,0,0,0
1155689.0,5.8,0,1.2,0,0,0,0
1231640.0,6.7,0,3.8,0,0,0,0
1093038.0,5.5,0,2.6,0,0,0,0
1155727.0,6.9,0,1.4,0,0,0,0
1196718.0,6.7,0,3.4,0,0,0,0
1071208.0,6.6,0,2.7,0,0,0,0
1155924.0,6.8,0,1.0,0,0,0,0
1185711.0,7.7,0,3.5,0,0,0,0
1101201.0,6.0,0,2.6,0,0,0,0
1156105.0,7.1,0,1.7000000000000002,0,0,0,0
1130582.0,7.7,0,3.7,0,0,0,0
923514.0,8.6,0,2.7,0,0,0,0
1156333.0,8.2,0,1.7000000000000002,0,0,0,0
1001999.0,8.6,0,3.5,0,0,0,0
1314772.0,6.7,0,1.7000000000000002,0,0,0,0
1156686.0,7.3,0,0.9,0,0,0,0
826585.0,8.5,0,5.4,0,0,0,0
1368168.0,5.0,0,2.0,0,0,0,0
1157099.0,7.2,0,1.8,0,0,0,0
1278646.0,7.1,0,3.2,0,0,0,0
1111070.0,5.2,0,2.0,0,0,0,0
1158162.0,7.1,0,1.0,0,0,0,0
1213680.0,6.6,0,3.4,0,0,0,0
1068636.0,6.5,0,2.4,0,0,0,0
1091735.0,5.7,0,2.6,0,0,0,0
1159959.0,5.5,0,0.9,0,0,0,0
1354610.0,5.9,0,3.0,0,0,0,0
1120176.0,5.7,0,2.3,0,0,0,0
1160783.0,5.3,0,0.9,0,0,0,0
1135689.0,7.1,0,3.1,0,0,0,0
1051591.0,7.5,0,2.5,0,0,0,0
1161103.0,7.3,0,1.3,0,0,0,0
1144143.0,8.0,0,3.6,0,0,0,0
1116056.0,5.8,0,2.2,0,0,0,0
1161823.0,6.3,0,2.0,0,0,0,0
1175475.0,6.0,0,3.9,0,0,0,0
1166565.0,5.1,0,2.5,0,0,0,0
1163095.0,6.2,0,1.1,0,0,0,0
1141535.0,6.5,0,3.4,0,0,0,0
1240847.0,5.3,0,2.4,0,0,0,0
1163865.0,6.5,0,1.4,0,0,0,0
1066964.0,7.5,0,2.9,0,0,0,0
1159672.0,6.3,0,2.5,0,0,0,0
1163995.0,7.0,0,1.4,0,0,0,0
1425990.0,5.2,0,2.6,0,0,0,0
930155.0,9.5,0,2.5,0,0,0,0
1164513.0,10.1,0,1.7000000000000002,0,0,0,0
520773.0,12.4,0,3.4,0,0,0,0
1158650.0,5.3,0,2.5,0,0,0,0
1164980.0,6.8,0,1.5,0,0,0,0
1115913.0,6.2,0,3.3,0,0,0,0
1029023.0,6.4,0,2.6,0,0,0,0
1166649.0,7.1,0,1.5,0,0,0,0
1029963.0,7.6,0,4.6,0,0,0,0
1108463.0,5.5,0,2.6,0,0,0,0
1166701.0,6.6,0,1.1,0,0,0,0
754635.0,8.8,0,3.9,0,0,0,0
1661958.0,3.2,0,1.7000000000000002,0,0,0,0
1167937.0,6.7,0,0.8,0,0,0,0
1259377.0,5.9,0,3.7,0,0,0,0
1097514.0,6.8,0,2.6,0,0,0,0
1168128.0,6.3,0,1.5,0,0,0,0
1176086.0,7.7,0,3.7,0,0,0,0
1229641.0,5.7,0,2.3,0,0,0,0
1168287.0,6.8,0,1.9,0,0,0,0
1197869.0,6.3,0,4.2,0,0,0,0
1167955.0,4.9,0,2.9,0,0,0,0
1168751.0,5.8,0,1.7000000000000002,0,0,0,0
1140780.0,5.7,0,4.1,0,0,0,0
1188231.0,5.3,0,2.7,0,0,0,0
1169607.0,6.5,0,1.7000000000000002,0,0,0,0
1208274.0,7.0,0,4.1,0,0,0,0
1052254.0,5.8,0,2.5,0,0,0,0
1170167.0,5.9,0,1.6,0,0,0,0
1140628.0,5.8,0,4.3,0,0,0,0
1552410.0,4.5,0,1.6,0,0,0,0
1171681.0,4.3,0,1.1,0,0,0,0
1702809.0,3.4,0,3.5,0,0,0,0
1054650.0,6.8,0,2.6,0,0,0,0
1173588.0,7.4,0,1.3,0,0,0,0
1009150.0,8.4,0,3.4,0,0,0,0
1149008.0,6.2,0,2.4,0,0,0,0
1173960.0,6.6,0,1.5,0,0,0,0
1162970.0,7.5,0,3.6,0,0,0,0
1312070.0,4.6,0,2.1,0,0,0,0
1174272.0,6.7,0,1.5,0,0,0,0
1289514.0,5.5,0,3.4,0,0,0,0
1647347.0,3.6,0,1.6,0,0,0,0
1174499.0,5.7,0,0.5,0,0,0,0
1104048.0,5.5,0,3.0,0,0,0,0
1160387.0,7.1,0,2.8,0,0,0,0
1175121.0,7.6,0,1.4,0,0,0,0
1186242.0,8.6,0,3.3,0,0,0,0
1160556.0,5.5,0,2.1,0,0,0,0
1175274.0,6.3,0,1.2,0,0,0,0
1196058.0,6.5,0,3.9,0,0,0,0
1187744.0,4.7,0,2.5,0,0,0,0
1175790.0,5.9,0,1.3,0,0,0,0
1225792.0,6.2,0,3.8,0,0,0,0
1216551.0,4.4,0,1.9,0,0,0,0
1176318.0,6.4,0,0.8,0,0,0,0
776378.0,6.6,0,3.9,0,0,0,0
1149791.0,5.1,0,2.2,0,0,0,0
1176887.0,5.2,0,1.3,0,0,0,0
1192645.0,5.4,0,3.4,0,0,0,0
1252575.0,4.9,0,2.4,0,0,0,0
1177480.0,6.5,0,1.2,0,0,0,0
1235419.0,5.3,0,4.4,0,0,0,0
1405077.0,3.6,0,1.7000000000000002,0,0,0,0
1178958.0,6.3,0,0.3,0,0,0,0
1153179.0,5.5,0,2.4,0,0,0,0
1180045.0,6.1,0,1.2,0,0,0,0
1245696.0,6.5,0,3.5,0,0,0,0
1220666.0,5.4,0,2.3,0,0,0,0
1183060.0,5.5,0,0.9,0,0,0,0
1138658.0,6.5,0,3.5,0,0,0,0
773877.0,5.5,0,1.2,0,0,0,0
1183594.0,7.5,0,0.3,0,0,0,0
1263950.0,0.0,0,0.0,0,0,0,0
1068299.0,5.2,0,2.5,0,0,0,0
1186019.0,5.2,0,0.8,0,0,0,0
1396957.0,5.0,0,3.3,0,0,0,0
1182003.0,4.0,0,2.0,0,0,0,0
1186940.0,5.4,0,1.4,0,0,0,0
1212050.0,6.7,0,3.4,0,0,0,0
1050037.0,6.4,0,2.3,0,0,0,0
1187028.0,6.1,0,1.3,0,0,0,0
1194237.0,6.4,0,3.3,0,0,0,0
1078847.0,5.7,0,2.3,0,0,0,0
1188171.0,5.4,0,1.2,0,0,0,0
1208694.0,5.7,0,3.8,0,0,0,0
1198269.0,5.7,0,2.4,0,0,0,0
1188290.0,6.4,0,1.1,0,0,0,0
1124750.0,8.3,0,3.8,0,0,0,0
1153988.0,5.2,0,2.4,0,0,0,0
1188441.0,5.1,0,1.5,0,0,0,0
1245283.0,5.7,0,3.2,0,0,0,0
1149204.0,5.0,0,2.6,0,0,0,0
1188692.0,6.2,0,1.1,0,0,0,0
1440473.0,5.6,0,2.6,0,0,0,0
948655.0,1.5,0,1.0,0,0,0,0
1191620.0,5.0,0,0.6000000000000001,0,0,0,0
1300615.0,5.4,0,2.0,0,0,0,0
1191901.0,5.7,0,1.6,0,0,0,0
1287953.0,6.2,0,3.5,0,0,0,0
1180270.0,5.6,0,2.4,0,0,0,0
1192251.0,5.9,0,1.6,0,0,0,0
1154509.0,6.2,0,4.0,0,0,0,0
1213302.0,6.4,0,2.0,0,0,0,0
1194142.0,5.5,0,1.3,0,0,0,0
1081684.0,8.9,0,3.5,0,0,0,0
1138867.0,4.9,0,2.5,0,0,0,0
1194177.0,7.2,0,1.4,0,0,0,0
1187703.0,7.2,0,2.8,0,0,0,0
1178816.0,4.0,0,1.9,0,0,0,0
1195489.0,6.5,0,0.8,0,0,0,0
1080523.0,7.6,0,2.4,0,0,0,0
1195686.0,7.3,0,1.6,0,0,0,0
1217894.0,8.2,0,3.3,0,0,0,0
1092088.0,5.8,0,2.3,0,0,0,0
1196075.0,5.9,0,1.3,0,0,0,0
1221115.0,6.3,0,3.6,0,0,0,0
1095232.0,5.4,0,2.4,0,0,0,0
1196139.0,5.2,0,1.2,0,0,0,0
1306026.0,6.0,0,3.2,0,0,0,0
1222745.0,5.5,0,2.1,0,0,0,0
1196519.0,6.8,0,1.4,0,0,0,0
1199081.0,6.4,0,3.9,0,0,0,0
1173818.0,5.3,0,2.5,0,0,0,0
1197200.0,7.1,0,1.6,0,0,0,0
1212052.0,6.7,0,3.8,0,0,0,0
1249500.0,4.5,0,2.2,0,0,0,0
1198061.0,6.1,0,1.4,0,0,0,0
1438907.0,4.7,0,3.1,0,0,0,0
1115898.0,5.2,0,2.1,0,0,0,0
1198150.0,6.1,0,1.0,0,0,0,0
1304518.0,5.6,0,3.4,0,0,0,0
1174605.0,5.0,0,2.4,0,0,0,0
1198949.0,6.3,0,1.5,0,0,0,0
1123341.0,7.3,0,3.9,0,0,0,0
1544299.0,5.8,0,3.8,0,0,0,0
1200562.0,8.0,0,3.6,0,0,0,0
979709.0,3.8,0,6.0,0,0,0,0
1009418.0,6.2,0,2.8,0,0,0,0
1200591.0,5.7,0,0.7000000000000001,0,0,0,0
1085445.0,5.5,0,4.2,0,0,0,0
1262685.0,5.6,0,2.2,0,0,0,0
1179817.0,5.4,0,2.2,0,0,0,0
1201235.0,5.4,0,0.7000000000000001,0,0,0,0
1279522.0,6.4,0,3.7,0,0,0,0
1115945.0,5.4,0,2.1,0,0,0,0
1201984.0,4.4,0,0.8,0,0,0,0
1189862.0,6.2,0,3.2,0,0,0,0
1502230.0,4.6,0,2.4,0,0,0,0
1202314.0,9.3,0,1.6,0,0,0,0
1200771.0,6.7,0,2.4,0,0,0,0
1202862.0,6.8,0,1.2,0,0,0,0
1205400.0,7.3,0,3.2,0,0,0,0
1079436.0,5.2,0,2.3,0,0,0,0
1203157.0,6.3,0,1.1,0,0,0,0
825274.0,7.3,0,4.5,0,0,0,0
1330583.0,4.4,0,2.6,0,0,0,0
1204422.0,7.4,0,1.1,0,0,0,0
1072880.0,6.7,0,4.0,0,0,0,0
1017726.0,8.0,0,2.7,0,0,0,0
1204661.0,6.5,0,1.2,0,0,0,0
516092.0,10.6,0,4.0,0,0,0,0
1583654.0,2.4,0,2.1,0,0,0,0
1205060.0,5.0,0,1.2,0,0,0,0
1193707.0,5.3,0,4.0,0,0,0,0
1079212.0,5.3,0,2.5,0,0,0,0
1205397.0,5.9,0,1.5,0,0,0,0
1228163.0,4.6,0,2.5,0,0,0,0
1205501.0,6.6,0,1.4,0,0,0,0
1152124.0,6.1,0,3.7,0,0,0,0
1145781.0,6.6,0,2.7,0,0,0,0
1207960.0,7.0,0,1.9,0,0,0,0
1140948.0,6.5,0,4.2,0,0,0,0
1366894.0,3.9,0,1.1,0,0,0,0
1208290.0,6.3,0,0.6000000000000001,0,0,0,0
1169056.0,5.9,0,2.4,0,0,0,0
1208653.0,5.7,0,1.5,0,0,0,0
1220369.0,6.3,0,3.3,0,0,0,0
1274835.0,4.9,0,2.2,0,0,0,0
1209538.0,6.0,0,1.8,0,0,0,0
1106371.0,7.8,0,4.1,0,0,0,0
1278938.0,5.3,0,2.3,0,0,0,0
1210077.0,7.3,0,1.5,0,0,0,0
1210106.0,7.9,0,3.7,0,0,0,0
1215836.0,4.2,0,2.0,0,0,0,0
1210749.0,6.5,0,1.1,0,0,0,0
1315933.0,5.7,0,3.2,0,0,0,0
1276770.0,4.2,0,2.2,0,0,0,0
1210904.0,6.3,0,1.8,0,0,0,0
1367580.0,5.1,0,3.6,0,0,0,0
1187098.0,4.8,0,2.1,0,0,0,0
1211322.0,6.2,0,1.3,0,0,0,0
1268013.0,6.3,0,3.7,0,0,0,0
1153357.0,5.0,0,2.3,0,0,0,0
1211631.0,5.9,0,1.0,0,0,0,0
1295895.0,5.1,0,3.5,0,0,0,0
1197200.0,5.2,0,2.2,0,0,0,0
1212836.0,6.1,0,1.3,0,0,0,0
1284079.0,6.7,0,3.7,0,0,0,0
1665757.0,2.9,0,1.6,0,0,0,0
1213127.0,5.6,0,0.9,0,0,0,0
1211913.0,5.1,0,3.6,0,0,0,0
1117464.0,5.8,0,2.4,0,0,0,0
1213268.0,5.6,0,1.2,0,0,0,0
1219199.0,7.0,0,3.5,0,0,0,0
1128933.0,4.9,0,2.3,0,0,0,0
1213744.0,5.5,0,1.0,0,0,0,0
1303750.0,5.9,0,3.0,0,0,0,0
1193364.0,4.8,0,2.4,0,0,0,0
1214087.0,4.9,0,1.1,0,0,0,0
1261294.0,6.1,0,3.3,0,0,0,0
1119897.0,5.7,0,2.4,0,0,0,0
1214697.0,5.5,0,1.3,0,0,0,0
1223076.0,7.3,0,3.7,0,0,0,0
1051450.0,6.6,0,3.0,0,0,0,0
1122706.0,6.2,0,2.5,0,0,0,0
1017359.0,6.4,0,2.0,0,0,0,0
1215638.0,4.3,0,1.0,0,0,0,0
663585.0,6.5,0,6.0,0,0,0,0
1700945.0,2.8,0,1.6,0,0,0,0
1215668.0,6.1,0,1.4,0,0,0,0
1193307.0,6.0,0,2.5,0,0,0,0
1250915.0,6.1,0,2.3,0,0,0,0
1216770.0,6.5,0,1.5,0,0,0,0
1102606.0,8.3,0,4.0,0,0,0,0
1205981.0,6.4,0,2.4,0,0,0,0
1217231.0,6.3,0,0.3,0,0,0,0
1290828.0,5.5,0,2.3,0,0,0,0
1217618.0,6.6,0,1.2,0,0,0,0
1250410.0,6.8,0,3.4,0,0,0,0
1133998.0,6.8,0,2.4,0,0,0,0
1218234.0,6.8,0,1.2,0,0,0,0
931789.0,8.1,0,4.0,0,0,0,0
1626817.0,2.4,0,1.4,0,0,0,0
1219546.0,5.3,0,0.8,0,0,0,0
1225599.0,3.9,0,2.2,0,0,0,0
1220524.0,5.5,0,1.4,0,0,0,0
1388500.0,3.8,0,1.4,0,0,0,0
1224262.0,5.7,0,0.8,0,0,0,0
1469748.0,3.6,0,2.8,0,0,0,0
1200612.0,5.1,0,2.6,0,0,0,0
1225231.0,6.3,0,1.5,0,0,0,0
1301215.0,6.2,0,3.6,0,0,0,0
1216025.0,4.6,0,2.0,0,0,0,0
1226335.0,5.1,0,0.9,0,0,0,0
1096010.0,6.3,0,3.5,0,0,0,0
1208482.0,5.4,0,2.2,0,0,0,0
1226615.0,5.2,0,0.9,0,0,0,0
1301906.0,5.8,0,3.1,0,0,0,0
1005192.0,2.9,0,2.6,0,0,0,0
1228821.0,5.1,0,0.7000000000000001,0,0,0,0
1512172.0,2.4,0,3.9,0,0,0,0
1354668.0,5.0,0,2.2,0,0,0,0
1228944.0,5.6,0,1.6,0,0,0,0
1187180.0,7.0,0,3.9,0,0,0,0
1646537.0,3.1,0,2.1,0,0,0,0
1230100.0,5.5,0,0.8,0,0,0,0
1306825.0,5.4,0,3.5,0,0,0,0
1203757.0,5.3,0,2.3,0,0,0,0
1230896.0,5.6,0,1.0,0,0,0,0
1424298.0,6.6,0,3.9,0,0,0,0
1168463.0,5.0,0,2.3,0,0,0,0
1231072.0,6.1,0,0.9,0,0,0,0
1355838.0,6.4,0,3.2,0,0,0,0
1227404.0,6.8,0,2.1,0,0,0,0
1231390.0,5.7,0,1.2,0,0,0,0
1624493.0,3.4,0,2.9,0,0,0,0
1162285.0,4.4,0,2.6,0,0,0,0
1232329.0,5.7,0,1.4,0,0,0,0
1008708.0,5.0,0,2.9,0,0,0,0
1232969.0,6.9,0,1.6,0,0,0,0
1585488.0,2.7,0,4.1,0,0,0,0
1162702.0,6.7,0,2.3,0,0,0,0
1233191.0,8.0,0,0.7000000000000001,0,0,0,0
731831.0,9.1,0,3.6,0,0,0,0
1137714.0,5.0,0,2.2,0,0,0,0
1234734.0,5.4,0,1.8,0,0,0,0
1221427.0,4.8,0,2.6,0,0,0,0
1235665.0,6.1,0,1.0,0,0,0,0
1204203.0,6.4,0,3.6,0,0,0,0
1260157.0,1.0,0,2.5,0,0,0,0
1235814.0,3.5,0,0.8,0,0,0,0
1050753.0,6.5,0,3.5,0,0,0,0
1227649.0,5.1,0,2.0,0,0,0,0
1236548.0,4.5,0,0.9,0,0,0,0
1238482.0,5.2,0,2.2,0,0,0,0
1236620.0,4.7,0,1.1,0,0,0,0
1261073.0,6.7,0,3.0,0,0,0,0
1234709.0,4.9,0,2.3,0,0,0,0
1237543.0,5.3,0,1.4,0,0,0,0
1213178.0,6.4,0,4.7,0,0,0,0
1181572.0,4.6,0,2.3,0,0,0,0
1237766.0,6.0,0,0.8,0,0,0,0
1532179.0,4.2,0,2.7,0,0,0,0
1238390.0,4.4,0,2.1,0,0,0,0
1238416.0,4.9,0,1.2,0,0,0,0
1229519.0,5.8,0,3.9,0,0,0,0
1701749.0,5.5,0,2.0,0,0,0,0
1238555.0,9.0,0,1.5,0,0,0,0
713867.0,10.4,0,3.6,0,0,0,0
1688306.0,5.0,0,1.8,0,0,0,0
1239381.0,6.6,0,0.6000000000000001,0,0,0,0
1072079.0,6.7,0,3.1,0,0,0,0
1507236.0,6.3,0,2.5,0,0,0,0
1239800.0,8.2,0,0.9,0,0,0,0
952983.0,9.3,0,2.8,0,0,0,0
1204263.0,4.7,0,2.4,0,0,0,0
1241155.0,6.0,0,1.2,0,0,0,0
1263426.0,5.9,0,3.6,0,0,0,0
1154212.0,6.3,0,2.3,0,0,0,0
1159157.0,4.8,0,1.6,0,0,0,0
1244111.0,5.0,0,0.7000000000000001,0,0,0,0
1547332.0,2.8,0,2.3,0,0,0,0
1254991.0,6.6,0,2.1,0,0,0,0
1245817.0,6.3,0,1.6,0,0,0,0
1237394.0,6.6,0,3.6,0,0,0,0
1228866.0,5.2,0,1.9,0,0,0,0
1246675.0,6.3,0,1.4,0,0,0,0
1322801.0,5.2,0,3.8,0,0,0,0
1322622.0,4.8,0,1.7000000000000002,0,0,0,0
1247707.0,6.9,0,1.3,0,0,0,0
1167770.0,5.3,0,2.3,0,0,0,0
1248033.0,5.1,0,1.7000000000000002,0,0,0,0
1034916.0,8.1,0,3.4,0,0,0,0
1224361.0,4.5,0,2.4,0,0,0,0
1249729.0,5.7,0,1.3,0,0,0,0
1560825.0,4.6,0,3.0,0,0,0,0
1209512.0,5.4,0,2.5,0,0,0,0
1251238.0,6.0,0,1.6,0,0,0,0
1253382.0,8.5,0,3.6,0,0,0,0
1582628.0,1.9,0,1.8,0,0,0,0
1251354.0,6.7,0,1.2,0,0,0,0
1278537.0,5.6,0,3.2,0,0,0,0
865170.0,6.2,0,2.2,0,0,0,0
1253237.0,6.1,0,1.1,0,0,0,0
924124.0,8.6,0,2.8,0,0,0,0
1253555.0,7.6,0,1.2,0,0,0,0
711107.0,9.7,0,3.9,0,0,0,0
1084117.0,5.6,0,2.2,0,0,0,0
1253937.0,6.0,0,1.0,0,0,0,0
1400168.0,6.2,0,3.6,0,0,0,0
1176000.0,6.8,0,2.0,0,0,0,0
1255097.0,5.4,0,1.5,0,0,0,0
1403684.0,6.0,0,2.8,0,0,0,0
1332245.0,4.1,0,2.1,0,0,0,0
